0,1,3,4
GPL22657,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CHROMOSOME,RANGE_START,RANGE_END,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL22691,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CHROMOSOME,RANGE_START,RANGE_END,SEQUENCE",,
GPL23446,"ID,SPOT_ID,PviUT sequence ID,CDD annotation,Panther annotation,Arabidopsis hit",,
GPL24482,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",ORF,entrez
GPL24718,"ID,Chr,Start,Stop,GeneSymbol,GeneName,Accessions,Description",,
GPL23428,"ID,Gene name,Gene category,Sub-category1,Sub-category2,Lineage,SPOT_ID",,
GPL24942,"ID,miRNA_ID,Mature_Acc,SEQUENCE_miRNA_18,SEQUENCE_miRNA_probe",,
GPL20948,"ID,Reporter Name,Target Seq (5' to 3'),Reporter Source,Accession No.,miRNA_ID,SPOT_ID",,
GPL24932,"ID,SEQUENCE,Description,ProbeUID,ControlType,SPOT_ID",,
GPL24917,"ID,PROBE_NAME,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,ORF,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",ENSEMBL_ID,ensembl
GPL23555,"ID,ORF",ORF,entrez
GPL24914,"ID,gene name,SPOT_ID",,
GPL20091,"ID,RANGE_GB,RANGE_START,RANGE_END,ENSEMBL_GENE_ID,description",,
GPL24897,"ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,ACCESSION_STRING,CHROMOSOMAL_LOCATION,RANGE_GB,RANGE_START,RANGE_END,DESCRIPTION",GENE_SYMBOL,symbol
GPL23348,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,GO_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL24789,"ID,ORF",ORF,entrez
GPL24871,"ID,ORF,GB_LIST,SEQUENCE",ORF,entrez
GPL24876,"ID,CONTROL_TYPE,GB_ACC,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,SPOT_ID",GB_ACC,genbank
GPL24882,"ID,BLOCK,ROW,COLUMN,CONTROL_TYPE,PROBE_ID,PROBE_NAME,SEQUENCE,LENGTH,SOURCE_EST_cDNA,accessions,SPOT_ID",,
GPL23654,"ID,miRNA_ID",,
GPL14781,"ID,SEQUENCE,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END",,
GPL18658,"ID,miRNA_ID_LIST,SPOT_ID",,
GPL23548,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",,
GPL24139,"ID,NONCODE ID,GB_LIST,Description,Type,Region,CHROMOSOME,RANGE_START,RANGE_STOP,Strand,SPOT_ID",,
GPL23365,"ID,SEQUENCE,CHROMOSOME,CONTROL_TYPE,miRNA_ID,SPOT_ID",,
GPL23935,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL23280,"ID,Row,Col,ProbeName,ControlType,Gene Name,SEQUENCE,SPOT_ID",,
GPL23303,"ID,supplierId,reporterDescription,GB_ACC,SPOT_ID,SEQUENCE,reporterGroup,reporterStartPos,reporterEndPos,reporterScore,matchType,crossHybRank,BioSequenceId,species,systematicName,geneSymbol,BioSeqType,BioSeqDesc,BioSeqStart,BioSeqEnd,chromosomeId,chromosomeName,strand",GB_ACC,genbank
GPL24597,"ID,BLOCK,ROW,COLUMN,GB_ACC,ACCESSION_STRING,GENE SYMBOL,SEQUENCE,SPOT_ID",GENE SYMBOL,symbol
GPL21610,"ID,SystematicName,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END,ControlType,SPOT_ID",,
GPL23296,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL24549,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL24410,"ID,GB_ACC,CHROMOSOME,RANGE_GB,SPOT_ID,RANGE_START,RANGE_END",GB_ACC,genbank
GPL24615,"ID,Sequence Type,locus_tag,gene_name,Description,SPOT_ID",,
GPL24664,"ID,ORF",ORF,entrez
GPL24785,"ID,SPOT_ID,Gene,Gene_category,Subcategory1,Subcategory2,Organism",,
GPL24611,"ID,miRNA_ID",,
GPL19981,"ID,oligo_ID,GB_ACC,Gene_Symbol,Gene_Name,Entrez_Gene_ID,SEQUENCE",Entrez_Gene_ID,entrez
GPL24741,"ID,gene_name,control_type,SPOT_ID",,
GPL24138,"ID,ProbeName,SystematicName,ORF,ProbeUID,ControlType,SEQUENCE,SPOT_ID",ORF,entrez
GPL24731,"ID,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL24736,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL24721,"ID,ProbeName,TRANSCRIPT_TYPE,BUILD,SEQUENCE,SPOT_ID",,
GPL24714,"ID,Block,Column,Row,Name,SPOT_ID,miRNA_ID",,
GPL19885,"ID,SPOT_ID,GENE_EXPR_OPTION,SEQ_ID,GENE_INFO,ORGANISM,SEQUENCE",,
GPL24704,"ID,UG cluster,ORF,SPOT_ID",ORF,entrez
GPL24707,"ID,SPOT_ID,Description",,
GPL24663,"ID,chr,position,SNP_ID",,
GPL24690,"ID,probe ID,SPOT_ID,ORF,PositionX,PositionY",ORF,entrez
GPL24699,"ID,ORF,Description",ORF,entrez
GPL24677,"ID,subarray,SEQUENCE,taxon,SPOT_ID",,
GPL19855,"ID,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GB_ACC_2",GENE_SYMBOL,symbol
GPL23465,"ID,ProbeName,GB_LIST,Description,SEQUENCE,SPOT_ID",,
GPL24100,"ID,CLONE_ID,GENE_SYMBOL,ORF,CONTROL_TYPE,ENSEMBL_ID,ACCESSION_STRING,SPOT_ID",GENE_SYMBOL,symbol
GPL22722,"ID,ControlType,SEQUENCE,chr,start(hg19),end(hg19),strand,genomic length,spliced seq length,samples,annotation,best transcript,gene symbol,No.miRNA targets,miRNA targets(No.MES),SPOT_ID",,
GPL18277,"ID,Column,Row,Name,Probe Name,SPOT_ID,ControlType,GeneName,TopHit,Description,ChromosomalLocation,PerformanceScore,SEQUENCE",,
GPL23092,"ID,ENTREZ_GENE_ID,Description,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL24624,"ID,COL,ROW,NAME,CONTROL_TYPE,ORF,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,GB_ACC,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL22562,"ID,SPOT_ID,GENE_EXPR_OPTION,SPOT_ID,ORF",ORF,entrez
GPL24144,"ID,Affy SNP ID,Chr_build1.1,Pos_build1.1,Chromosome_original genome,Physical Position_original_genome,Strand,Flank,Allele A,Allele B,customer_chr,customer_id,customer_pos,high_priority,SPOT_ID",,
GPL23960,"ID,miRNA_ID_LIST",,
GPL23020,"ID,ORF",ORF,entrez
GPL23936,"ID,miRNA_ID,miRNA_ID,SEQUENCE",,
GPL19728,"ID,GENE_INFO,SPOT_ID",,
GPL19804,"ID,SPOT_ID,SEQ_UNIQUE,NR,gi#,Length (query) (nt),Length (subject) (nt),E-value,Identity,Aligned length,Identity%,Strand,Product,Genbank,Superkingdom,Phylum,Genus,Species,Subject,TC#,Length (subject) (nt),E-value,Identity,Aligned length,Identity%,Strand,KO#,KO_ID#,Length (subject),E-value,Identity,Aligned length,Identity%,Strand,Entry,Name,Definition,Class",,
GPL24592,"ID,TRANSCRIPT_TYPE,ACC,GENE SYMBOL,SOURCE,BUILD,CHROM,RANGE_GB,STRAND,RANGE_START,RANGE_END,GENE DESCRIPTION,SEQUENCE",GENE SYMBOL,symbol
GPL24593,"ID,TRANSCRIPT_TYPE,ACC,GENE SYMBOL,SOURCE,BUILD,CHROM,RANGE_GB,STRAND,RANGE_START,RANGE_END,GENE DESCRIPTION,SEQUENCE,SPOT_ID",GENE SYMBOL,symbol
GPL24589,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,description,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION",GENE_SYMBOL,symbol
GPL24137,"ID,ProbeName,SystematicName,ORF,ProbeUID,ControlType,SEQUENCE,SPOT_ID",ORF,entrez
GPL21504,"ID,seqname,strand,start,stop,probe_count,transcript_cluster_id,exon_id,psr_id,gene_assignment,mrna_assignment,GB_ACC,crosshyb_type,number_independent_probes,number_cross_hyb_probes,number_nonoverlapping_probes,level,bounded,noBoundedEvidence,has_cds,fl,mrna,est,vegaGene,vegaPseudoGene,ensGene,sgpGene,exoniphy,twinscan,geneid,genscan,genscanSubopt,mouse_fl,mouse_mrna,rat_fl,rat_mrna,microRNAregistry,rnaGene,mitomap,probeset_type,SPOT_ID",gene_assignment,gene_ass
GPL23016,"ID,Entrez_Gene_ID,ORF,Description",Entrez_Gene_ID,entrez
GPL23283,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,TIGR_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL24307,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,GENE SYMBOL,GB_ACC,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE SYMBOL,symbol
GPL24375,"ID,SPOT_ID,miRNA_LIST",,
GPL24557,"ID,GeneSymbol,Description,ENTREZ_GENE_ID",ENTREZ_GENE_ID,entrez
GPL24540,"ID,COL,ROW,NAME,PT_ACC,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL24547,"ID,miRNA_ID,SPOT_ID",,
GPL24319,"ID,COL,ROW,PROBE_NAME,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION",GENE_SYMBOL,symbol
GPL24320,"ID,SPOT_ID,CONTROL_TYPE,GB_ACC,GENE_SYMBOL,GENE_NAME,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION",GENE_SYMBOL,symbol
GPL24539,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL24541,"ID,ENTREZ_GENE_ID,Description,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL24530,"ID,ORF,FINAL_SYMBOL,FINAL_SOURCE,FINAL_TYPE,Ensembl.Symbol,Ensembl.Gene,Ensembl.Type,chrom,txEnd,txStart,SPOT_ID",ORF,entrez
GPL24532,"ID,ORF",ORF,entrez
GPL24533,"ID,ORF",ORF,entrez
GPL24525,"ID,SystematicName,Locus_tag,Function,SEQUENCE,SPOT_ID",,
GPL22952,"ID,SEQUENCE,Genome Build,Genomic Location,RANGE_GB,RANGE_START,RANGE_END",,
GPL24524,"ID,Block,Column,Row,OLIGO_NAME,DESCRIPTION,SEQUENCE,ORF,SPOT_ID",ORF,entrez
GPL24516,"ID,TARGET_NAME,SPOT_ID,CONTAINER,SEQUENCE,SELECTION_CRITERIA,ROW_NUM,COL_NUM",,
GPL24513,"ID,ORF,SPOT_ID",ORF,entrez
GPL24484,"ID,GB_ACC,GENE_SYMBOL,SEQUENCE,SPOT_ID",GENE_SYMBOL,symbol
GPL24506,"ID,CONTROL_TYPE,SEQUENCE,SPOT_ID",,
GPL18722,"ID,SYMBOL,miRNA_ID,SEQUENCE,SPOT_ID",,
GPL24035,"ID,Row,Col,ControlType,ProbeName,Chromosome_location,SPOT_ID",,
GPL24045,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL24065,"ID,Index,Identifier,Identifier Source,Description,Sequence Type,ORF,gene_name,plasmid,GI,date,SPOT_ID",ORF,entrez
GPL24126,"ID,TRANSCRIPT_TYPE,SEQUENCE",,
GPL20913,"ID,COL,ROW,NAME,PROBE NAME,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE,SPOT_ID",,
GPL22280,"ID,SPOT_ID",,
GPL22281,"ID,SPOT_ID,EXON_ID",,
GPL22375,"ID,SPOT_ID",,
GPL22554,"ID,SPOT_ID,TARGET_DB,HIT_NAME,HIT_LENGTH,HIT_DESCRIPTION,HSP_EVALUE,HSP_LENGTH,HSP_PERCENT_IDENTITY,TARGET_DB.1,HIT_NAME.1,HIT_LENGTH.1,HIT_DESCRIPTION.1,HSP_EVALUE.1,HSP_LENGTH.1,HSP_PERCENT_IDENTITY.1,TARGET_DB.2,HIT_NAME.2,HIT_LENGTH.2,HIT_DESCRIPTION.2,HSP_EVALUE.2,HSP_LENGTH.2,HSP_PERCENT_IDENTITY.2",,
GPL22803,"ID,COLUMN,ROW,IDREF,PROBE_NAME,SEQUENCE,SPOT_ID",,
GPL23052,"ID,SPOT_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL23293,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL23305,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL23652,"ID,SEQ_ID,SEQUENCE",,
GPL23894,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL23985,"ID,SPOT_ID,UniGene.ID,Gene.Title,Gene.Symbol,Ensembl,Entrez.Gene",Entrez.Gene,entrez
GPL24084,"ID,SEQUENCE",,
GPL23587,"ID,SPOT_ID",,
GPL22954,"ID,ORF,GB_ACC,Description,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL23107,"ID,ORF,SPOT_ID,SEQUENCE",ORF,entrez
GPL24370,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL15976,"ID,PROBE_ID,miRNA_ID,SEQUENCE,SPOT_ID",,
GPL24385,"ID,SEQUENCE,ORF,Annotation,Chromosome,Position,SPOT_ID",ORF,entrez
GPL24386,"ID,SEQUENCE,ORF,Annotation,Chromosome,Position,SPOT_ID",ORF,entrez
GPL24387,"ID,SEQUENCE,ORF,Annotation,Chromosome,Position,SPOT_ID",ORF,entrez
GPL23607,"ID,ProbeName,SEQUENCE,Type,Description,ORF,SPOT_ID,Block,Column,Row",ORF,entrez
GPL23645,"ID,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL24372,"ID,reporterId,geneName,SEQUENCE,UNIGENE_ID,Block,Col,Row",,
GPL23953,"ID,GeneSymbol,SPOT_ID,EntrezID",EntrezID,entrez
GPL24371,"ID,design_id,nt_gi,nt_acc,aa_gi,aa_acc,ORF,phylum,order,genus,ORGANISM,organism_acc,clade,comname,gene,annotation,element,module,pathway,class,source_type,position,geo_pos,sample_id,lat_long,SEQUENCE",ORF,entrez
GPL24355,"ID,ENSEMBL_GENE_ID,SPOT_ID,Description",,
GPL21995,"ID,ORF",ORF,entrez
GPL23457,"ID,ProbeName,SEQUENCE,ORF,WbID,TrID,SPOT_ID",ORF,entrez
GPL22759,"ID,GB_ACC,ProbeName,SEQUENCE,Description,SPOT_ID",GB_ACC,genbank
GPL22975,"ID,Probe_Name,LocusLink_ID,GB_ACC,DESCRIPTION,SEQUENCE,SPOT_ID",GB_ACC,genbank
GPL23370,"ID,Gene Name,GB_ACC,SPOT_ID,SEQUENCE,Description",GB_ACC,genbank
GPL23371,"ID,Gene Name,GB_ACC,SEQUENCE,Description",GB_ACC,genbank
GPL23569,"ID,GeneName,SPOT_ID,SEQUENCE,Description",,
GPL24327,"ID,DESIGN ID,ACCESSION,ORGANISM,FUNCTION,DESIGN,LENGTH,ZONE (5' ->3'),ZONE(NT POSITION),SEQUENCE,ORF",ORF,entrez
GPL23624,"ID,SEQUENCE,OLIGO_ID,GENE_SYMBOL,GENE_DESCRIPTION,TRANSCRIPT_ID,GB_LIST,GB_LIST,SPOT_ID",GENE_SYMBOL,symbol
GPL24321,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL23292,"ID,lncRNA ID,SEQUENCE,SPOT_ID",,
GPL22644,"ID,ProbeName,GeneName,SEQUENCE,SPOT_ID",,
GPL24308,"ID,SPOT_ID,CONTROL_TYPE,PT_ACC,LOCUSLINK_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",,
GPL24287,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,PT_ACC,LOCUSLINK_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",,
GPL24299,"ID,ENTREZ_GENE_ID,Description,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL24288,"Download family,SOFT formatted family file(s),MINiML formatted family file(s)",,
GPL24290,"ID,PT_GI,ORF,Gene.category,Sub.category1,Sub.category2,Organism,Lineage",ORF,entrez
GPL24280,"ID,ENTREZ_GENE_ID,ORF,Gene description",ENTREZ_GENE_ID,entrez
GPL22785,"ID,CHROMOSOME,POSITION,LENGTH,SEQUENCE",,
GPL24261,"ID,type,GB_ACC,SPOT_ID,ccdsID,Gene Symbol,source,RNAlength,chrom,strand,txStart,txEnd,Xhyb,probeCoordinates,SEQUENCE,EntrezID,unigene,GOaccession,description",EntrezID,entrez
GPL22756,"ID,SPOT_ID",,
GPL22609,"ID,ProbeName,SystematicName,ORF,Description,SEQUENCE",ORF,entrez
GPL24257,"ID,ORF",ORF,entrez
GPL17430,"ID,miRNA_LIST,SPOT_ID",,
GPL24239,"ID,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE",,
GPL24241,"ID,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,TIGR_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL23788,"ID,miRNA_ID,Reporter BioSequence Database Entry[mirna],Reporter BioSequence Type,Reporter BioSequence Polymer Type,Reporter Group [role],Reporter Control Type,Target sequence,SPOT_ID",,
GPL24242,"ID,probeset_id,seqname,strand,start,stop,total_probes,mrna_assignment,category,SPOT_ID,SPOT_ID",,
GPL24227,"ID,CONTROL_TYPE,SPOT_ID,CaO",,
GPL24228,"ID,PROBE_NAME,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,ORF,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE",ENSEMBL_ID,ensembl
GPL22574,"ID,ORF_LIST,ProbeName,Description,SEQUENCE,SPOT_ID",,
GPL22948,"ID,microRNA_ID,Mature_Acc,miRNA sequence_18,SEQUENCE,SPOT_ID",,
GPL23069,"ID,SEQUENCE,GB_ACC,GENE_SYMBOL,CHROMOSOMAL_LOCATION,CHROMOSOME,RANGE_GB,RANGE_START,RANGE_END",GENE_SYMBOL,symbol
GPL23181,"ID,gene name,ENTREZ_GENE_ID,unigene,SPOT_ID,Chromosome number,Number of probes in the probeset",ENTREZ_GENE_ID,entrez
GPL23319,"ID,Affy_ID,Gene symbol,Description,SPOT_ID",,
GPL23574,"ID,ORF,GENOME_ACC,SPOT_ID",ORF,entrez
GPL24013,"ID,ORF",ORF,entrez
GPL19579,"ID,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,GB_ACC,CHROMOSOMAL_LOCATION,SEQUENCE",GB_ACC,genbank
GPL22318,"ID,SEQUENCE,POSITION,X,Y",,
GPL23363,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,ORF,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",ORF,entrez
GPL23648,"ID,COL,ROW,NAME,CONTROL_TYPE,SPOT_ID,SEQUENCE",,
GPL24202,"ID,Name,miRNA_ID_LIST,SPOT_ID",,
GPL21604,"ID,Block,Column,Row,Sequence Name,ORF",ORF,entrez
GPL21605,"ID,Block,Column,Row,Sequence Name,ORF",ORF,entrez
GPL21606,"ID,Block,Column,Row,Sequence Name,ORF",ORF,entrez
GPL21607,"ID,Block,Column,Row,Sequence Name,ORF",ORF,entrez
GPL23849,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,REFSEQ,GB_ACC,LOCUSLINK_ID,GENE_SYMBOL,GENE_NAME,UNIGENE_ID,ENSEMBL_ID,TIGR_ID,ACCESSION_STRING,CHROMOSOMAL_LOCATION,CYTOBAND,DESCRIPTION,GO_ID,SEQUENCE",GENE_SYMBOL,symbol
GPL24011,"ID,GI,ORF,Annotation,SPOT_ID",ORF,entrez
GPL24136,"ID,PrimaryAccession,RefSeqAccession,GenbankAccession,UniGeneID,EntrezGeneID,GeneSymbol,GeneName,EnsemblID,TIGRID,GO,Description,GenomicCoordinates,Cytoband,GB_ACC,SEQUENCE,SPOT_ID",EntrezGeneID,entrez
GPL24125,"ID,ORF,GB_ACC,SPOT_ID",GB_ACC,genbank
GPL24127,"ID,SPOT_ID,IlmnStrand,SNP,AddressA_ID,AlleleA_ProbeSeq,AddressB_ID,AlleleB_ProbeSeq,GenomeBuild,Chr,MapInfo,Ploidy,Species,Source,SourceVersion,SourceStrand,SourceSeq,TopGenomicSeq,BeadSetID,Exp_Clusters,RefStrand",,
GPL23022,"ID,CONTROL_TYPE,CHROMOSOMAL_LOCATION,CLONE_ID,SPOT_ID",,
GPL24120,"ID,ENTREZ_GENE_ID,Description,SPOT_ID",ENTREZ_GENE_ID,entrez
GPL23554,"ID,NAME,PROBE_ID,CONTROL_TYPE,SPOT_ID,SEQUENCE",,
GPL24114,"ID,SPOT_ID,ProbeName,accessions,ORF,SEQUENCE,GeneName,SystematicName,Description",ORF,entrez
GPL24115,"ID,SPOT_ID,Description",,
GPL24098,"ID,miRNA_ID,Accessions,SPOT_ID",,
GPL24099,"ID,miRNA_ID,SPOT_ID",,
GPL24083,"ID,COL,ROW,NAME,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ORF,ACCESSION_STRING,CHROMOSOMAL_LOCATION,SEQUENCE,SystematicName",GENE_SYMBOL,symbol
GPL24085,"ID,SPOT_ID,CONTROL_TYPE,GENE_SYMBOL,ACCESSION_STRING,ORF,CHROMOSOMAL_LOCATION,DESCRIPTION,SEQUENCE",GENE_SYMBOL,symbol
GPL22863,"ID,SEQUENCE,GeneName,ORF,Systematic Name,GB_ACC,Description,SPOT_ID",GB_ACC,genbank
GPL24076,"ID,probeset_id,seqname,strand,start,stop,total_probes,gene_assignment,mrna_assignment,swissprot,GO_biological_process,GO_cellular_component,GO_molecular_function,crosshyb_type,category,PT_ACC,GB_ACC,SPOT_ID",gene_assignment,gene_ass
GPL21388,"ID,Chromosme,RANGE_GB,SPOT_ID,RANGE_START,RANGE_END",,
GPL21389,"ID,GB_ACC,SEQ_UNIQUE|BUILD|NAME|CHROM|STRAND|TXSTART|TXEND|CDSSTART|CDSEND|EXONCOUNT|EXONSTARTS|EXONENDS|PROTEINID|ALIGNID|DATE_ENTERED",GB_ACC,genbank
GPL22500,"ID,ORF,ProbeName,SEQUENCE,Description",ORF,entrez
GPL22594,"ID,SEQUENCE,BPStart,SysID,GB_ACC,Descriptions",GB_ACC,genbank
GPL23315,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,DESCRIPTION,SEQUENCE",,
GPL23316,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,SEQUENCE",,
GPL23317,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,ACCESSION_STRING,DESCRIPTION,SEQUENCE",,
GPL23318,"ID,COL,ROW,SPOT_ID,CONTROL_TYPE,GB_ACC,DESCRIPTION,SEQUENCE",GB_ACC,genbank
GPL24061,"ID,SPOT_ID,TargetID,SEQUENCE,ORF,ATH_Description,ENTREZ_GENE_ID,Gene Symol,Populus_REFACC",ENTREZ_GENE_ID,entrez
GPL24041,"ID,Common_name,Description,Gene Name,ORF,SPOT_ID",ORF,entrez
GPL22423,"ID,SPOT_ID,SEQUENCE",,
GPL24030,"ID,ORF,Description",ORF,entrez
GPL22504,"ID,Annotation,miRNA_ID_LIST,Description",,
GPL24009,"ID,Gene name,GB_ACC,accession_list,Ensembl ID,SEQUENCE,oligo_ID",GB_ACC,genbank
GPL23996,"ID,NAME,ORF,CONTROL_TYPE,SPOT_ID,CHROMOSOMAL_LOCATION",ORF,entrez
GPL23986,"ID,Name,Species,SPOT_ID",,
GPL22694,"ID,PROBE NAME,Name,RefNumber,ControlType,ORF,TopHit,SPOT_ID",ORF,entrez
GPL23980,"ID,GENE_ID,miRNA_ID,miRNA_ID,STATUS,GENE DESCRIPTION,GENE SYMBOL,SEQUENCE,SPOT_ID",GENE SYMBOL,symbol
GPL23981,"ID,miRNA_ID_LIST",,
GPL21560,"ID,SEQ_ID,SEQUENCE,UNIGENE CLUSTER ID,ZV7 CHROMOSOME,START BP,END BP,ZEBRAFISH GENE DESCRIPTION,HUMAN ORTHOLOG GENE SYMBOL,URL,SPOT_ID",,
GPL22363,"ID,GeneName_TargetID,Description,Gene Symbol,SEQUENCE,ORF,Description",Gene Symbol,symbol
GPL23001,"ID,Gene id,kegg id,Gene name,Gene symbol,Seq. length,locus,GO,ORF,SEQUENCE,SPOT_ID",ORF,entrez
GPL23070,"ID,ORF,SEQUENCE",ORF,entrez
GPL23071,"ID,ORF,SEQUENCE",ORF,entrez
GPL23976,"ID,SPOT_ID",,
GPL23978,"ID,Description,SPOT_ID",,
GPL22925,"ID,gene_name,ORF,operon_oligo_ID,SEQUENCE,melting_temperature,control_type,control_qualifier,date_obtained,clone_provider,feature_size,feature_attachment,stranded,spotting_concentration,flag",ORF,entrez
GPL23264,"ID,SEQUENCE,GENOME_ACC,ORF,GENE_DESCRIPTION",ORF,entrez
GPL23972,"ID,SPOT_ID,Description",,
GPL23957,"ID,GB_ACC,DESCRIPTION,SPOT_ID",GB_ACC,genbank
GPL23961,"ID,ORF,SPOT_ID,DESCRIPTION",ORF,entrez
